region;uf_code;uf_acr;uf_name;muni_code;muni_name;xp;tp;dc3;dcmax;dci;ds3;dsmax;st;inc;dengue_pattern
4;42;SC;Santa Catarina;4214201;Quilombo;31,3;32,0;0,7;7,0;0,0;3,3;20,3;0,3;2210,3;Episódico/Epidêmico
4;42;SC;Santa Catarina;4214300;Rancho Queimado;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;42;SC;Santa Catarina;4214409;Rio das Antas;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;42;SC;Santa Catarina;4214508;Rio do Campo;1,0;6,0;0,0;0,0;0,0;1,7;46,7;0,0;22,1;Episódico
4;42;SC;Santa Catarina;4214607;Rio do Oeste;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;42;SC;Santa Catarina;4214706;Rio dos Cedros;3,0;19,3;0,0;0,0;0,0;2,3;32,3;0,0;131,2;Episódico
4;42;SC;Santa Catarina;4214805;Rio do Sul;9,7;33,3;0,7;2,3;0,7;3,0;15,0;0,2;116,1;Episódico/Epidêmico
4;42;SC;Santa Catarina;4214904;Rio Fortuna;1,3;27,0;0,0;0,0;0,0;2,7;25,7;0,0;94,1;Episódico/Epidêmico
4;42;SC;Santa Catarina;4215000;Rio Negrinho;3,0;21,3;0,0;0,3;0,3;3,7;20,3;0,0;23,8;Episódico/Epidêmico
4;42;SC;Santa Catarina;4215059;Rio Rufino;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;42;SC;Santa Catarina;4215075;Riqueza;11,0;28,3;0,3;2,0;0,0;3,3;20,0;0,2;1099,2;Episódico/Epidêmico
4;42;SC;Santa Catarina;4215109;Rodeio;9,7;32,0;0,3;3,7;1,0;2,3;15,0;0,2;655,8;Episódico/Epidêmico
4;42;SC;Santa Catarina;4215208;Romelândia;33,0;8,7;0,3;3,3;0,3;2,3;27,7;0,5;3000,1;Episódico
4;42;SC;Santa Catarina;4215307;Salete;1,7;32,0;0,0;0,0;0,0;4,0;27,0;0,0;48,0;Episódico/Epidêmico
4;42;SC;Santa Catarina;4215356;Saltinho;4,7;16,3;0,3;1,0;0,3;2,0;36,3;0,1;467,9;Episódico
4;42;SC;Santa Catarina;4215406;Salto Veloso;0,3;10,7;0,0;0,0;0,0;1,3;44,3;0,0;7,2;Episódico
4;42;SC;Santa Catarina;4215455;Sangão;0,7;11,7;0,0;0,0;0,0;1,7;42,7;0,0;21,8;Episódico
4;42;SC;Santa Catarina;4215505;Santa Cecília;0,3;9,0;0,0;0,0;0,0;2,0;42,7;0,0;10,0;Episódico
4;42;SC;Santa Catarina;4215554;Santa Helena;10,7;26,7;0,7;5,0;0,0;4,3;18,0;0,1;3059,7;Episódico/Epidêmico
4;42;SC;Santa Catarina;4215604;Santa Rosa de Lima;0,7;10,7;0,0;0,0;0,0;2,7;31,7;0,0;109,1;Episódico
4;42;SC;Santa Catarina;4215653;Santa Rosa do Sul;0,7;17,7;0,0;0,0;0,0;2,0;34,0;0,0;16,0;Episódico
4;42;SC;Santa Catarina;4215679;Santa Terezinha;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;42;SC;Santa Catarina;4215687;Santa Terezinha do Progresso;16,3;12,0;0,3;3,7;0,0;2,0;35,0;0,2;3897,8;Episódico
4;42;SC;Santa Catarina;4215695;Santiago do Sul;8,0;24,3;0,3;2,0;0,7;3,0;22,3;0,1;2657,6;Episódico/Epidêmico
4;42;SC;Santa Catarina;4215703;Santo Amaro da Imperatriz;53,7;33,3;0,7;9,3;0,3;2,0;20,3;0,5;1117,6;Episódico/Epidêmico
4;42;SC;Santa Catarina;4215752;São Bernardino;2,7;23,7;0,0;0,3;0,3;2,0;37,0;0,0;313,1;Episódico
4;42;SC;Santa Catarina;4215802;São Bento do Sul;6,3;23,3;0,3;2,3;0,7;4,0;14,3;0,1;67,2;Episódico/Epidêmico
4;42;SC;Santa Catarina;4215901;São Bonifácio;2,3;18,3;0,0;0,0;0,0;4,0;19,0;0,0;471,4;Episódico/Epidêmico
4;42;SC;Santa Catarina;4216008;São Carlos;28,7;21,7;0,7;5,7;0,0;3,0;16,3;0,4;1206,7;Episódico/Epidêmico
4;42;SC;Santa Catarina;4216057;São Cristóvão do Sul;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;42;SC;Santa Catarina;4216107;São Domingos;6,7;20,0;0,3;1,0;0,0;1,7;34,0;0,0;224,5;Episódico
4;42;SC;Santa Catarina;4216206;São Francisco do Sul;131,0;30,3;1,3;16,7;0,7;2,3;6,3;3,1;2524,6;Epidêmico
4;42;SC;Santa Catarina;4216255;São João do Oeste;14,0;34,7;1,3;3,7;0,0;2,7;24,3;0,1;1590,3;Episódico/Epidêmico
4;42;SC;Santa Catarina;4216305;São João Batista;47,7;29,3;1,0;11,3;0,3;1,7;10,0;0,5;859,4;Episódico/Epidêmico
4;42;SC;Santa Catarina;4216354;São João do Itaperiú;1,7;23,7;0,0;0,0;0,0;1,7;37,0;0,0;198,7;Episódico
4;42;SC;Santa Catarina;4216404;São João do Sul;1,0;25,3;0,0;0,0;0,0;1,7;41,7;0,0;13,8;Episódico
4;42;SC;Santa Catarina;4216503;São Joaquim;0,3;13,3;0,0;0,0;0,0;1,3;47,0;0,0;1,3;Episódico
4;42;SC;Santa Catarina;4216602;São José;721,0;31,3;1,0;21,0;0,7;1,3;5,0;44,3;2769,9;Epidêmico
4;42;SC;Santa Catarina;4216701;São José do Cedro;68,3;33,7;0,3;4,7;0,0;3,3;16,3;3,1;3655,5;Episódico/Epidêmico
4;42;SC;Santa Catarina;4216800;São José do Cerrito;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;42;SC;Santa Catarina;4216909;São Lourenço do Oeste;5,7;20,3;0,3;1,3;0,0;3,0;10,7;0,1;208,2;Episódico/Epidêmico
4;42;SC;Santa Catarina;4217006;São Ludgero;17,7;22,0;0,3;4,3;0,0;2,0;29,7;0,1;863,4;Episódico
4;42;SC;Santa Catarina;4217105;São Martinho;1,7;20,7;0,0;0,0;0,0;2,0;37,0;0,0;124,6;Episódico
4;42;SC;Santa Catarina;4217154;São Miguel da Boa Vista;17,7;10,7;0,3;4,0;0,0;1,3;41,0;0,3;5952,4;Episódico
4;42;SC;Santa Catarina;4217204;São Miguel do Oeste;72,0;29,3;0,7;10,3;2,0;1,0;4,7;3,8;1543,0;Epidêmico
4;42;SC;Santa Catarina;4217253;São Pedro de Alcântara;7,0;28,0;0,3;3,0;0,3;3,0;23,0;0,1;844,9;Episódico/Epidêmico
4;42;SC;Santa Catarina;4217303;Saudades;45,3;26,0;0,7;8,3;0,0;2,7;18,3;0,4;2938,7;Episódico/Epidêmico
4;42;SC;Santa Catarina;4217402;Schroeder;10,7;31,3;0,3;4,0;0,3;4,0;9,7;0,3;487,7;Episódico/Epidêmico
4;42;SC;Santa Catarina;4217501;Seara;119,0;24,3;1,0;10,3;1,0;1,3;8,3;6,2;5858,0;Epidêmico
4;42;SC;Santa Catarina;4217550;Serra Alta;2,3;19,3;0,0;0,3;0,7;1,7;34,0;0,0;383,7;Episódico
4;42;SC;Santa Catarina;4217600;Siderópolis;0,7;20,7;0,0;0,0;0,0;2,0;37,0;0,0;14,4;Episódico
4;42;SC;Santa Catarina;4217709;Sombrio;7,0;22,0;0,3;2,3;0,0;2,3;27,0;0,1;120,1;Episódico
4;42;SC;Santa Catarina;4217758;Sul Brasil;2,0;24,3;0,0;0,0;0,0;3,0;25,0;0,0;209,1;Episódico/Epidêmico
4;42;SC;Santa Catarina;4217808;Taió;1,7;27,3;0,0;0,0;0,0;3,0;26,0;0,0;27,4;Episódico/Epidêmico
4;42;SC;Santa Catarina;4217907;Tangará;1,7;11,7;0,0;0,0;0,0;3,7;27,7;0,0;76,3;Episódico
4;42;SC;Santa Catarina;4217956;Tigrinhos;14,3;17,0;0,3;3,7;0,0;2,0;31,3;0,2;4444,4;Episódico
4;42;SC;Santa Catarina;4218004;Tijucas;80,0;22,3;0,7;17,3;0,3;1,0;4,7;4,1;2504,7;Epidêmico
4;42;SC;Santa Catarina;4218103;Timbé do Sul;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;42;SC;Santa Catarina;4218202;Timbó;12,3;26,0;0,7;5,7;0,7;1,7;20,0;0,5;256,2;Episódico/Epidêmico
4;42;SC;Santa Catarina;4218251;Timbó Grande;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;42;SC;Santa Catarina;4218301;Três Barras;1,0;14,0;0,0;0,0;0,0;2,0;36,7;0,0;12,2;Episódico
4;42;SC;Santa Catarina;4218350;Treviso;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;42;SC;Santa Catarina;4218400;Treze de Maio;1,3;20,0;0,0;0,0;0,0;2,3;36,3;0,0;56,4;Episódico
4;42;SC;Santa Catarina;4218509;Treze Tílias;1,7;19,3;0,0;0,0;0,0;2,7;33,0;0,0;57,4;Episódico
4;42;SC;Santa Catarina;4218608;Trombudo Central;1,7;31,3;0,0;0,0;0,0;3,3;24,0;0,0;74,0;Episódico/Epidêmico
4;42;SC;Santa Catarina;4218707;Tubarão;24,3;33,7;0,7;8,3;1,0;2,3;8,3;1,2;201,4;Episódico/Epidêmico
4;42;SC;Santa Catarina;4218756;Tunápolis;10,3;27,3;0,3;4,3;0,3;4,3;17,0;0,2;1515,5;Episódico/Epidêmico
4;42;SC;Santa Catarina;4218806;Turvo;0,7;20,3;0,0;0,0;0,0;2,0;36,7;0,0;13,1;Episódico
4;42;SC;Santa Catarina;4218855;União do Oeste;15,7;19,7;0,3;3,3;0,3;1,7;32,7;0,1;2448,7;Episódico
4;42;SC;Santa Catarina;4218905;Urubici;1,0;20,3;0,0;0,0;0,0;1,7;37,0;0,0;8,9;Episódico
4;42;SC;Santa Catarina;4218954;Urupema;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;42;SC;Santa Catarina;4219002;Urussanga;1,7;19,3;0,0;0,0;0,0;1,7;35,0;0,0;18,9;Episódico
4;42;SC;Santa Catarina;4219101;Vargeão;1,0;9,7;0,0;0,0;0,0;1,7;41,0;0,0;111,4;Episódico
4;42;SC;Santa Catarina;4219150;Vargem;0,7;28,0;0,0;0,0;0,0;1,3;44,3;0,0;26,2;Episódico
4;42;SC;Santa Catarina;4219176;Vargem Bonita;1,0;22,0;0,0;0,0;0,0;2,0;36,3;0,0;72,5;Episódico
4;42;SC;Santa Catarina;4219200;Vidal Ramos;2,3;34,7;0,0;0,0;0,0;2,7;32,7;0,0;115,4;Episódico/Epidêmico
4;42;SC;Santa Catarina;4219309;Videira;2,7;22,7;0,0;0,0;0,0;5,0;17,3;0,0;26,9;Episódico/Epidêmico
4;42;SC;Santa Catarina;4219358;Vitor Meireles;0,3;11,3;0,0;0,0;0,0;1,3;45,0;0,0;6,6;Episódico
4;42;SC;Santa Catarina;4219408;Witmarsum;0,3;12,3;0,0;0,0;0,0;1,3;46,0;0,0;8,5;Episódico
4;42;SC;Santa Catarina;4219507;Xanxerê;138,7;27,7;1,0;17,0;0,7;2,0;8,3;6,1;2482,3;Epidêmico
4;42;SC;Santa Catarina;4219606;Xavantina;17,0;28,3;0,3;3,7;0,3;2,3;22,3;0,2;2010,6;Episódico/Epidêmico
4;42;SC;Santa Catarina;4219705;Xaxim;31,7;26,3;0,3;5,3;2,3;2,0;4,7;1,9;953,6;Episódico/Epidêmico
4;42;SC;Santa Catarina;4219853;Zortéa;0,7;18,3;0,0;0,0;0,0;2,0;36,3;0,0;50,5;Episódico
4;42;SC;Santa Catarina;4220000;Balneário Rincão;1,0;21,7;0,0;0,0;0,0;2,0;36,0;0,0;24,2;Episódico
4;43;RS;Rio Grande do Sul;4300034;Aceguá;0,3;13,0;0,0;0,0;0,0;1,3;46,7;0,0;7,0;Episódico
4;43;RS;Rio Grande do Sul;4300059;Água Santa;3,7;21,7;0,0;0,0;0,0;3,0;22,0;0,0;364,5;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4300109;Agudo;5,7;30,0;0,3;1,0;0,0;2,0;26,7;0,0;85,8;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4300208;Ajuricaba;25,3;25,0;0,7;5,7;0,7;4,0;14,7;0,3;2138,3;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4300307;Alecrim;6,0;23,7;0,0;1,3;0,0;3,3;28,0;0,0;336,5;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4300406;Alegrete;27,7;21,0;0,3;5,0;0,3;1,7;31,7;0,6;232,9;Episódico
4;43;RS;Rio Grande do Sul;4300455;Alegria;1,7;11,7;0,0;0,0;0,0;2,3;37,7;0,0;74,3;Episódico
4;43;RS;Rio Grande do Sul;4300471;Almirante Tamandaré do Sul;1,0;18,3;0,0;0,0;0,0;2,3;34,7;0,0;112,2;Episódico
4;43;RS;Rio Grande do Sul;4300505;Alpestre;3,0;30,0;0,0;0,0;0,0;2,3;23,7;0,0;130,1;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4300554;Alto Alegre;1,3;12,3;0,0;0,0;0,0;1,3;46,0;0,0;74,0;Episódico
4;43;RS;Rio Grande do Sul;4300570;Alto Feliz;0,3;11,0;0,0;0,0;0,0;1,3;44,7;0,0;21,9;Episódico
4;43;RS;Rio Grande do Sul;4300604;Alvorada;68,0;27,7;0,7;11,7;1,0;2,7;15,3;2,0;244,0;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4300638;Amaral Ferrador;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4300646;Ametista do Sul;21,0;27,3;0,3;2,0;0,3;3,0;24,7;0,2;761,2;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4300661;André da Rocha;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4300703;Anta Gorda;14,3;19,3;0,3;3,0;0,3;1,7;32,3;0,0;821,3;Episódico
4;43;RS;Rio Grande do Sul;4300802;Antônio Prado;1,7;26,0;0,0;0,0;0,0;3,0;26,7;0,0;47,6;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4300851;Arambaré;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4300877;Araricá;21,7;21,7;0,3;4,0;0,3;2,3;28,7;0,2;1940,1;Episódico
4;43;RS;Rio Grande do Sul;4300901;Aratiba;45,3;13,0;0,3;4,3;0,0;3,7;26,3;0,5;4883,1;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4301008;Arroio do Meio;57,3;26,3;0,3;4,0;0,0;2,7;22,7;1,6;1960,0;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4301057;Arroio do Sal;0,7;21,7;0,0;0,0;0,0;1,7;38,0;0,0;7,4;Episódico
4;43;RS;Rio Grande do Sul;4301073;Arroio do Padre;0,3;12,0;0,0;0,0;0,0;1,3;45,7;0,0;11,5;Episódico
4;43;RS;Rio Grande do Sul;4301107;Arroio dos Ratos;1,3;12,0;0,0;0,0;0,0;2,0;43,7;0,0;18,7;Episódico
4;43;RS;Rio Grande do Sul;4301206;Arroio do Tigre;2,3;31,0;0,0;0,0;0,0;3,0;26,0;0,0;79,7;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4301305;Arroio Grande;0,3;10,0;0,0;0,0;0,0;1,7;43,7;0,0;3,5;Episódico
4;43;RS;Rio Grande do Sul;4301404;Arvorezinha;2,3;30,0;0,0;0,0;0,0;3,0;22,7;0,0;103,6;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4301503;Augusto Pestana;11,7;18,7;0,3;3,3;0,0;2,0;32,7;0,2;973,1;Episódico
4;43;RS;Rio Grande do Sul;4301552;Áurea;2,7;20,3;0,0;0,3;0,3;2,3;25,7;0,0;197,2;Episódico
4;43;RS;Rio Grande do Sul;4301602;Bagé;1,3;12,3;0,0;0,0;0,0;3,0;28,3;0,0;5,7;Episódico
4;43;RS;Rio Grande do Sul;4301636;Balneário Pinhal;2,3;28,3;0,0;0,0;0,0;3,3;25,7;0,0;47,4;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4301651;Barão;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4301701;Barão de Cotegipe;9,7;20,3;0,3;1,7;1,0;4,7;16,0;0,1;808,3;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4301750;Barão do Triunfo;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4301800;Barracão;0,3;15,0;0,0;0,0;0,0;1,3;48,7;0,0;6,1;Episódico
4;43;RS;Rio Grande do Sul;4301859;Barra do Guarita;7,7;22,7;0,3;1,7;0,7;2,3;32,0;0,0;789,0;Episódico
4;43;RS;Rio Grande do Sul;4301875;Barra do Quaraí;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4301909;Barra do Ribeiro;0,3;12,3;0,0;0,0;0,0;1,3;46,0;0,0;2,5;Episódico
4;43;RS;Rio Grande do Sul;4301925;Barra do Rio Azul;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4301958;Barra Funda;12,7;20,3;0,3;2,7;1,0;1,7;33,0;0,1;2358,2;Episódico
4;43;RS;Rio Grande do Sul;4302006;Barros Cassal;2,0;28,7;0,0;0,0;0,0;3,0;26,7;0,0;46,4;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4302055;Benjamin Constant do Sul;0,7;19,3;0,0;0,0;0,0;1,7;35,7;0,0;59,9;Episódico
4;43;RS;Rio Grande do Sul;4302105;Bento Gonçalves;19,0;22,0;0,7;6,7;0,3;3,3;10,7;0,7;135,6;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4302154;Boa Vista das Missões;7,0;18,3;0,3;2,0;0,0;2,0;33,0;0,1;1461,3;Episódico
4;43;RS;Rio Grande do Sul;4302204;Boa Vista do Buricá;34,7;15,0;0,3;4,7;0,0;3,0;27,0;0,5;3387,5;Episódico
4;43;RS;Rio Grande do Sul;4302220;Boa Vista do Cadeado;1,7;12,7;0,0;0,0;0,0;2,0;41,0;0,0;158,4;Episódico
4;43;RS;Rio Grande do Sul;4302238;Boa Vista do Incra;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4302253;Boa Vista do Sul;0,3;10,3;0,0;0,0;0,0;1,3;44,0;0,0;11,7;Episódico
4;43;RS;Rio Grande do Sul;4302303;Bom Jesus;0,3;6,7;0,0;0,0;0,0;1,7;43,7;0,0;8,5;Episódico
4;43;RS;Rio Grande do Sul;4302352;Bom Princípio;2,7;18,7;0,0;0,0;0,0;2,3;33,7;0,0;50,5;Episódico
4;43;RS;Rio Grande do Sul;4302378;Bom Progresso;0,3;11,7;0,0;0,0;0,0;1,3;45,3;0,0;30,1;Episódico
4;43;RS;Rio Grande do Sul;4302402;Bom Retiro do Sul;42,0;31,3;0,3;4,7;0,0;2,7;24,0;0,5;1775,4;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4302451;Boqueirão do Leão;0,3;10,3;0,0;0,0;0,0;1,3;44,0;0,0;4,2;Episódico
4;43;RS;Rio Grande do Sul;4302501;Bossoroca;0,7;20,0;0,0;0,0;0,0;2,0;36,3;0,0;14,7;Episódico
4;43;RS;Rio Grande do Sul;4302584;Bozano;3,7;31,3;0,0;0,3;0,7;2,0;28,0;0,0;598,4;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4302600;Braga;0,3;10,0;0,0;0,0;0,0;1,3;43,7;0,0;9,1;Episódico
4;43;RS;Rio Grande do Sul;4302659;Brochier;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4302709;Butiá;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4302808;Caçapava do Sul;5,3;23,7;0,3;1,0;0,3;2,3;29,3;0,0;84,7;Episódico
4;43;RS;Rio Grande do Sul;4302907;Cacequi;2,7;20,7;0,0;0,3;0,3;1,7;36,0;0,0;76,3;Episódico
4;43;RS;Rio Grande do Sul;4303004;Cachoeira do Sul;130,7;31,0;1,0;8,0;0,3;2,0;16,0;2,7;741,6;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4303103;Cachoeirinha;47,3;28,0;0,7;8,0;0,7;2,3;17,0;2,1;319,2;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4303202;Cacique Doble;0,7;10,7;0,0;0,0;0,0;1,3;44,3;0,0;19,6;Episódico
4;43;RS;Rio Grande do Sul;4303301;Caibaté;1,7;10,7;0,0;0,0;0,0;1,3;43,3;0,0;79,3;Episódico
4;43;RS;Rio Grande do Sul;4303400;Caiçara;2,0;9,3;0,0;0,3;0,7;1,7;40,0;0,0;256,7;Episódico
4;43;RS;Rio Grande do Sul;4303509;Camaquã;1,7;23,0;0,0;0,0;0,0;2,7;38,0;0,0;4,5;Episódico
4;43;RS;Rio Grande do Sul;4303558;Camargo;4,7;9,0;0,3;1,3;0,3;1,3;42,3;0,0;646,4;Episódico
4;43;RS;Rio Grande do Sul;4303608;Cambará do Sul;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4303673;Campestre da Serra;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4303707;Campina das Missões;2,0;19,0;0,0;0,0;0,0;2,7;23,3;0,0;178,0;Episódico
4;43;RS;Rio Grande do Sul;4303806;Campinas do Sul;20,0;29,0;0,7;4,3;0,3;3,3;20,3;0,2;1861,4;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4303905;Campo Bom;75,7;24,0;0,7;13,0;1,0;2,0;13,7;2,0;964,9;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4304002;Campo Novo;5,7;22,7;0,0;1,0;0,3;3,7;17,3;0,1;607,1;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4304101;Campos Borges;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4304200;Candelária;3,7;29,7;0,0;0,0;0,0;3,7;16,3;0,0;68,6;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4304309;Cândido Godói;2,7;17,0;0,0;0,0;0,0;4,7;15,0;0,1;294,4;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4304358;Candiota;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4304408;Canela;9,7;33,0;0,3;1,3;1,0;2,7;24,0;0,1;72,0;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4304507;Canguçu;1,0;13,0;0,0;0,0;0,0;2,3;35,3;0,0;3,6;Episódico
4;43;RS;Rio Grande do Sul;4304606;Canoas;161,7;31,7;1,0;15,0;1,3;3,0;6,7;6,1;361,6;Epidêmico
4;43;RS;Rio Grande do Sul;4304614;Canudos do Vale;0,3;10,3;0,0;0,0;0,0;1,7;44,0;0,0;36,7;Episódico
4;43;RS;Rio Grande do Sul;4304622;Capão Bonito do Sul;0,3;10,7;0,0;0,0;0,0;1,3;44,3;0,0;19,0;Episódico
4;43;RS;Rio Grande do Sul;4304630;Capão da Canoa;19,0;21,0;0,7;4,0;0,0;2,3;32,7;0,4;174,2;Episódico
4;43;RS;Rio Grande do Sul;4304655;Capão do Cipó;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4304663;Capão do Leão;1,3;39,7;0,0;0,0;0,0;2,7;32,7;0,0;10,5;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4304671;Capivari do Sul;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4304689;Capela de Santana;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4304697;Capitão;2,0;17,3;0,0;0,0;0,0;2,0;32,3;0,0;240,8;Episódico
4;43;RS;Rio Grande do Sul;4304705;Carazinho;83,3;27,3;0,7;7,3;0,0;2,0;16,3;3,3;1003,1;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4304713;Caraá;0,3;10,7;0,0;0,0;0,0;1,3;44,3;0,0;25,1;Episódico
4;43;RS;Rio Grande do Sul;4304804;Carlos Barbosa;1,3;20,0;0,0;0,0;0,0;2,3;33,3;0,0;21,4;Episódico
4;43;RS;Rio Grande do Sul;4304853;Carlos Gomes;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4304903;Casca;0,3;11,7;0,0;0,0;0,0;1,3;45,3;0,0;7,3;Episódico
4;43;RS;Rio Grande do Sul;4304952;Caseiros;1,0;11,3;0,0;0,0;0,0;1,7;42,7;0,0;73,3;Episódico
4;43;RS;Rio Grande do Sul;4305009;Catuípe;11,7;32,3;0,3;3,3;0,3;2,7;23,3;0,1;692,7;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4305108;Caxias do Sul;11,0;29,0;0,3;3,3;0,3;4,0;7,7;0,3;17,7;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4305116;Centenário;0,7;19,7;0,0;0,0;0,0;2,0;36,0;0,0;33,2;Episódico
4;43;RS;Rio Grande do Sul;4305124;Cerrito;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4305132;Cerro Branco;1,3;21,0;0,0;0,0;0,0;2,3;35,0;0,0;92,3;Episódico
4;43;RS;Rio Grande do Sul;4305157;Cerro Grande;31,7;15,3;0,3;1,0;0,3;1,7;36,0;0,1;1764,5;Episódico
4;43;RS;Rio Grande do Sul;4305173;Cerro Grande do Sul;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4305207;Cerro Largo;13,3;22,3;0,3;4,0;0,7;4,0;9,0;0,4;708,4;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4305306;Chapada;13,3;21,3;0,3;3,7;1,0;3,7;17,0;0,1;778,0;Episódico/Epidêmico
4;43;RS;Rio Grande do Sul;4305355;Charqueadas;3,0;22,0;0,0;0,3;0,3;2,7;30,7;0,1;46,3;Episódico
4;43;RS;Rio Grande do Sul;4305371;Charrua;0,3;13,7;0,0;0,0;0,0;1,3;47,3;0,0;9,6;Episódico
4;43;RS;Rio Grande do Sul;4305405;Chiapetta;2,0;20,0;0,0;0,0;0,0;2,7;31,0;0,0;190,4;Episódico
4;43;RS;Rio Grande do Sul;4305439;Chuí;0,0;1,0;0,0;0,0;0,0;1,0;52,0;0,0;0,0;Sem transmissao
4;43;RS;Rio Grande do Sul;4305447;Chuvisca;0,3;10,0;0,0;0,0;0,0;1,3;43,7;0,0;6,3;Episódico
